0,10.1105791600681
0.1,-6.918045244806681
0.2,-9.517268279789954
0.3,0.3189757690551005
0.4,-1.774276140720343
0.5,-2.936003047665786
0.6000000000000001,-9.958026894395577
0.7000000000000001,8.417688605232941
0.8,17.1958450989898
0.9,-5.91611126874747
1,10.62433524676681
1.1,9.544189059280829
1.2,8.769914091610119
1.3,-19.38426870718056
1.4,12.69533784798269
1.5,-23.81226718780455
1.6,21.69309450711366
1.7,6.988710421395365
1.8,-23.18066439924208
1.9,4.575666094816938
2,16.77740390635932
2.1,16.13274612053042
2.2,13.99262970341808
2.3,4.513461059468414
2.4,18.74366602302147
2.5,23.0837633944742
2.6,-1.768463670645549
2.7,-12.37278141255998
2.8,21.51389370584454
2.9,-20.18443459342299
3,13.23781560702839
3.1,9.356582153556884
3.2,-0.2789178358244477
3.3,2.480630692807985
3.4,-14.96294709901998
3.5,16.10823315877133
3.6,28.34077906440177
3.7,-17.00851675664437
3.8,21.489576196185
3.9,10.36261711394477
4,-11.0896475439781
4.100000000000001,30.02540832920734
4.2,1.214356929422301
4.3,21.0614531137253
4.4,15.75381219018542
4.5,4.391936262795332
4.600000000000001,30.93325641169289
4.7,1.235923881666279
4.800000000000001,35.82537723075968
4.9,-3.086473933852606
5,35.3732981813488
5.100000000000001,11.10430174595013
5.2,3.171634228652254
5.300000000000001,34.17522164269517
5.4,-4.13920705863989
5.5,35.3884415373977
5.600000000000001,8.540140213622346
5.7,5.713405885448129
5.800000000000001,26.8827950476372
5.9,30.22144605898286
6,43.42510313704013
6.100000000000001,13.58835095073118
6.2,31.67849691239201
6.300000000000001,14.89919665452293
6.4,36.16325523656869
6.5,35.22971575412753
6.600000000000001,50.98800669571943
6.7,16.53948871922416
6.800000000000001,26.5082667559975
6.9,54.06690050323346
7,13.17635284001812
7.100000000000001,35.5119800864064
7.2,62.07860068618945
7.300000000000001,32.82891167248471
7.4,60.87071382243496
7.5,39.43562887467746
7.600000000000001,61.2740923347254
7.7,55.37795472652306
7.800000000000001,44.76553238087559
7.9,50.1482050126768
8,35.65599625620993
8.1,43.21975050606547
8.200000000000001,51.69933939646039
8.300000000000001,71.0720419073109
8.4,61.68336736905743
8.5,66.42021874398822
8.6,33.55422548981217
8.700000000000001,50.87079229704321
8.800000000000001,80.63508605085919
8.9,81.41023207665293
9,64.19863991097792
9.1,69.73825736739137
9.200000000000001,63.31569798818176
9.300000000000001,64.30690363297668
9.4,55.84380322709414
9.5,56.40034879595898
9.600000000000001,56.90160974039875
9.700000000000001,73.92976511363516
9.800000000000001,70.5945492914917
9.9,69.23882626844467
10,79.24257047442774
10.1,61.56195929569159
10.2,66.85367161027527
10.3,105.9900652910615
10.4,97.2545378961447
10.5,81.70019628399935
10.6,83.08618398593413
10.7,118.1349191872917
10.8,88.06655927863666
10.9,83.57005791198912
11,99.81819454590986
11.1,122.2182927844361
11.2,80.28447602324901
11.3,128.9051132376666
11.4,89.03313915100915
11.5,106.8238977606263
11.6,96.2551782853056
11.7,119.5123261285921
11.8,113.3232884599899
11.9,141.6227361891282
12,136.4387336694662
12.1,104.0828011531839
12.2,147.2683579344566
12.3,122.8012538429422
12.4,138.5773005813755
12.5,114.7471986848277
12.6,126.1334512852539
12.7,118.4296427996126
12.8,138.9086228039031
12.9,158.5180749536117
13,141.5066710117697
13.1,124.9348367205726
13.2,135.0055073240193
13.3,169.3780926082308
13.4,177.0127154561701
13.5,160.2125060686033
13.6,164.1055757487152
13.7,176.8352775470086
13.8,159.2928681780885
13.9,152.2427423815811
14,149.1793100714469
14.1,157.874631936739
14.2,176.4949051175279
14.3,190.0200341980964
14.4,160.9323979796482
14.5,170.8301180598462
14.6,187.5556239261399
14.7,188.1168551703634
14.8,177.2864426960886
14.9,208.2012117181113
15,214.059749622676
15.1,178.3989441331219
15.2,190.8292680489833
15.3,210.5383004002664
15.4,228.7752978965152
15.5,215.6937452566006
15.6,188.7809205310031
15.7,232.9172926149082
15.8,241.4683584822874
15.9,228.313794630026
16,206.4347346886224
16.1,252.0727358902164
16.2,254.3046866308527
16.3,247.4884511037977
16.4,235.1291121240131
16.5,230.8098472598769
16.6,251.4366215437445
16.7,252.2096479354001
16.8,273.9439491894611
16.9,255.4172829005177
17,240.8793072742339
17.1,256.6368946154171
17.2,262.1775603651488
17.3,271.5071323278981
17.4,283.7703140956829
17.5,249.2161984241229
17.6,252.2809646095467
17.7,271.9752568714052
17.8,284.6566096300622
17.9,298.2409331827077
18,308.5317419644824
18.1,280.8951520363464
18.2,301.5122470903202
18.3,317.0219468138687
18.4,303.3020957570705
18.5,281.3399672566698
18.6,290.8814319648347
18.7,308.1037904871447
18.8,295.7523572836344
18.9,339.7493813573094
19,346.5919422450171
19.1,326.1063875147503
19.2,326.7792813452946
19.3,344.6767060089757
19.4,352.7615486663433
19.5,321.529176064781
19.6,326.4822061476909
19.7,339.0837552221249
19.8,361.9701606297676
19.9,355.4242775729994
20,358.9944461838576
20.1,366.2751553507631
20.2,365.6937949706277
20.3,363.5034394205719
20.4,370.1117051803835
20.5,363.0152270419452
20.6,381.6212318824981
20.7,392.3547447059298
20.8,413.3938944206231
20.9,403.5726483433783
21,375.9922991923974
21.1,403.9411881243187
21.2,422.8239312644857
21.3,394.7486780141551
21.4,404.8982744707885
21.5,412.2644736768644
21.6,407.742003981928
21.7,406.3858909864746
21.8,436.8244392277022
21.9,422.2137251376399
22,435.1516246745285
22.1,469.4912887103781
22.2,448.6750510690381
22.3,436.709936258305
22.4,468.4889917439212
22.5,485.0766100622455
22.6,485.8404220645032
22.7,458.400412583416
22.8,462.9966602826292
22.9,476.8817842563362
23,502.1264353517713
23.1,501.6491178114483
23.2,492.3410685512389
23.3,474.8428618926417
23.4,508.6041928133489
23.5,530.2370870427883
23.6,486.9704349624132
23.7,491.6824605547725
23.8,503.1223574458148
23.9,517.2656267395615
24,543.8828751812716
24.1,524.208328251738
24.2,550.0619132677414
24.3,562.0804533431082
24.4,524.4157180282978
24.5,547.8642074674987
24.6,539.4027745893751
24.7,578.4988658319249
24.8,578.4173464262484
24.9,579.4717392175791
25,599.0590059256609
25.1,576.1770188105385
25.2,600.1378403032516
25.3,587.9187788819327
25.4,609.8132902197926
25.5,581.2385235290122
25.6,598.836376116347
25.7,587.2221406834663
25.8,619.2275115454313
25.9,630.1542345480925
26,618.8067713558871
26.1,647.8569742052159
26.2,654.8555248804171
26.3,662.233527743225
26.4,655.8529023023825
26.5,640.6783249935281
26.6,674.6697196633871
26.7,644.193113380538
26.8,642.9748068064356
26.9,678.9994589228289
27,651.1598730572322
27.1,681.0113200099111
27.2,692.7757056054198
27.3,697.7953861767975
27.4,699.5187094741972
27.5,714.690364545861
27.6,717.7017459094185
27.7,728.8177587742389
27.8,701.1924651108246
27.9,738.1022427085115
28,731.9348487166712
28.1,745.0805113934354
28.2,751.58718342654
28.3,768.1453472827658
28.4,726.6704533265624
28.5,735.1156140732562
28.6,779.6529440973629
28.7,756.4721812540165
28.8,776.2635763121955
28.9,762.2170191033392
29,786.8927880340325
29.1,813.2289079470969
29.2,792.1656188668987
29.3,810.5266133803447
29.4,813.097029379371
29.5,811.0190488229898
29.6,814.6804795489704
29.7,818.4187804612866
29.8,832.0619801178691
29.9,854.381819390105
30,863.1610109338224
30.1,828.8788177637879
30.2,852.3231441953284
30.3,859.992460512113
30.4,847.7469639595333
30.5,851.6122559725836
30.6,889.6776415431664
30.7,878.2351977108829
30.8,905.9557627944034
30.9,913.7715518776261
31,899.9413780589283
31.1,910.6612088782373
31.2,892.5982585553329
31.3,927.9930959780251
31.4,942.6810162535703
31.5,938.7716668963818
31.6,939.5934264475848
31.7,925.2587592888138
31.8,948.2059954600206
31.9,937.2931857189534
32,940.9040669400318
32.1,981.5663397441936
32.2,954.682826038307
32.3,971.2864645248012
32.4,963.2958669045065
32.5,1010.04328002521
32.6,1001.226480351316
32.7,988.5464521536142
32.8,1020.375693739328
32.9,1015.969600320689
33,1035.496411062871
33.1,1043.663783243535
33.2,1050.193476952386
33.3,1027.29861256006
33.4,1025.533880336625
33.5,1041.574142626161
33.6,1059.629595690951
33.7,1045.507304750497
33.8,1052.609495725655
33.9,1072.406603439486
34,1105.871071636718
34.1,1086.333641709291
34.2,1116.907576311994
34.3,1095.233171753939
34.4,1104.884767707142
34.5,1134.641734277086
34.6,1144.885649645
34.7,1126.37817754664
34.8,1155.976748636102
34.9,1127.024483638593
35,1157.452125348055
35.1,1181.201854984004
35.2,1193.944628107718
35.3,1182.827036081463
35.4,1184.543966195287
35.5,1175.263661569858
35.6,1201.316989267423
35.7,1201.195512894119
35.8,1225.156709560904
35.9,1214.301093501824
36,1236.238667239481
36.1,1240.745487882686
36.2,1216.105549257912
36.3,1241.367055661062
36.4,1253.67839635827
36.5,1249.081282639811
36.6,1273.943017443362
36.7,1286.546843968835
36.8,1306.283583277649
36.9,1265.615372317693
37,1291.450375381823
37.1,1296.079796246685
37.2,1310.014906734033
37.3,1305.579320347735
37.4,1331.103963678587
37.5,1314.987178372371
37.6,1348.584936605391
37.7,1344.627283039137
37.8,1356.180529425515
37.9,1339.458050835547
38,1355.894605895638
38.1,1365.603933290194
38.2,1406.340459120671
38.3,1372.36299375973
38.40000000000001,1382.328737189441
38.5,1402.570031735585
38.6,1412.457032463595
38.7,1400.969472965475
38.8,1431.080327989646
38.90000000000001,1447.17868077711
39,1463.614532876336
39.1,1451.373664894532
39.2,1476.980307531646
39.3,1461.224913580505
39.40000000000001,1468.695402618941
39.5,1502.271008056824
39.6,1473.196481918847
39.7,1497.221216595319
39.8,1500.447028783514
39.90000000000001,1516.08177678717
40,1500.259822252347
40.1,1528.658569255196
40.2,1560.35968923274
40.3,1529.545166503175
40.40000000000001,1528.920848251146
40.5,1575.804620701722
40.6,1545.766255298456
40.7,1555.101785244708
40.8,1582.084003699147
40.90000000000001,1574.906583227691
41,1619.858046765224
41.1,1618.285069949935
41.2,1631.943314964481
41.3,1640.280614922738
41.40000000000001,1632.395233416558
41.5,1649.982286981333
41.6,1667.448758358614
41.7,1680.606479618423
41.8,1680.458501163057
41.90000000000001,1689.08602140088
42,1675.88785582385
42.1,1682.190156626339
42.2,1721.551324615101
42.3,1702.499966043405
42.40000000000001,1689.825837344512
42.5,1707.038414620216
42.6,1738.938537308216
42.7,1739.839805394208
42.8,1727.226674735237
42.90000000000001,1759.146376314196
43,1743.358948356738
43.1,1765.59792584565
43.2,1775.08722436094
43.3,1801.116483379379
43.40000000000001,1796.938163165382
43.5,1803.910769339645
43.6,1797.343090999613
43.7,1847.286810355333
43.8,1828.786180104559
43.90000000000001,1815.497375219827
44,1849.295905025157
44.1,1857.110286522665
44.2,1848.215047396674
44.3,1881.386854247383
44.40000000000001,1864.396930699296
44.5,1868.266931316069
44.6,1908.543315629487
44.7,1895.117967743389
44.8,1920.21402788101
44.90000000000001,1928.137589911534
45,1926.632045598636
45.1,1947.154678844754
45.2,1930.305786045434
45.3,1982.515514506531
45.40000000000001,1970.541279624643
45.5,1958.840841784481
45.6,1998.920499498812
45.7,1975.613710520179
45.8,1994.75094619576
45.90000000000001,2010.767456175115
46,2009.441483443285
46.1,2032.618195667446
46.2,2040.327179238736
46.3,2043.347219623251
46.40000000000001,2058.285051235918
46.5,2093.567729583209
46.6,2086.812960722913
46.7,2091.854717948881
46.8,2102.85027501616
46.90000000000001,2129.0588636079
47,2110.137295689048
47.1,2128.105062479518
