-100,10201.26774136608
-99.98999999999999,10201.03495392156
-99.98,10194.54594713942
-99.97,10196.16656975874
-99.95999999999999,10190.82137105989
-99.95,10189.78061845055
-99.94,10191.37308852031
-99.93000000000001,10186.37907778609
-99.92,10183.40005920523
-99.91,10183.04295337313
-99.90000000000001,10178.85318657595
-99.89,10177.78329605598
-99.88,10178.93252440819
-99.87,10175.33216341217
-99.86,10174.04405304192
-99.84999999999999,10170.03045944805
-99.84,10168.90583820226
-99.83,10164.91322443767
-99.81999999999999,10164.27774587383
-99.81,10163.5136465618
-99.8,10160.3516055626
-99.79000000000001,10160.50372018165
-99.78,10155.49670703545
-99.77,10155.34479665109
-99.76000000000001,10153.03874361832
-99.75,10150.95838003673
-99.73999999999999,10150.49987682795
-99.73,10146.29561581237
-99.72,10145.6700992051
-99.70999999999999,10144.999605326
-99.7,10138.09440017799
-99.69,10139.57165612289
-99.68000000000001,10134.88927092736
-99.67,10132.12919799449
-99.66,10134.70954407366
-99.65000000000001,10131.04907054806
-99.64,10129.35276869198
-99.63,10125.55313383471
-99.62,10122.25193293027
-99.61,10121.97113916947
-99.59999999999999,10119.55191577603
-99.59,10120.54335923607
-99.58,10117.19961456258
-99.56999999999999,10113.85045781388
-99.56,10112.3679391219
-99.55,10109.17165056305
-99.54000000000001,10110.65727267268
-99.53,10104.40363027215
-99.52,10104.1255232334
-99.51000000000001,10101.72240030416
-99.5,10098.9546488834
-99.48999999999999,10097.98521960921
-99.48,10094.67054128359
-99.47,10093.49801842697
-99.45999999999999,10089.84218230267
-99.45,10088.1795244457
-99.44,10090.6908809396
-99.43000000000001,10086.53006917434
-99.42,10083.79107465163
-99.41,10084.11813321014
-99.40000000000001,10078.82391926462
-99.39,10078.35815238972
-99.38,10076.57853635887
-99.37,10072.31562435883
-99.36,10074.33672558876
-99.34999999999999,10069.21982862209
-99.34,10069.28322744537
-99.33,10065.3267568522
-99.31999999999999,10065.68591738733
-99.31,10061.99418233481
-99.3,10058.95478543281
-99.29000000000001,10056.04454806003
-99.28,10056.78681946325
-99.27,10053.04344590788
-99.26000000000001,10051.19710965897
-99.25,10050.89742319667
-99.23999999999999,10050.22290402668
-99.23,10046.89264092378
-99.22,10041.57718576095
-99.20999999999999,10042.42412298658
-99.2,10039.18484350752
-99.19,10038.41897135473
